model,0,1,2,3,4,5,6,7
0,0.2637,0.5525,0.5631,0.5844,0.6056,0.6169,0.5419,0.6156
1,0.5719,0.0712,0.3825,0.4419,0.4831,0.4963,0.3631,0.4737
2,0.8275,0.7969,0.3063,0.8294,0.8150,0.8212,0.8094,0.8338
3,0.8250,0.7956,0.8162,0.4394,0.8119,0.8081,0.7738,0.7950
4,0.6387,0.5225,0.5587,0.5362,0.2900,0.5800,0.5206,0.5994
5,0.6381,0.4963,0.5487,0.5250,0.5581,0.1306,0.4956,0.5850
6,0.6544,0.4756,0.4819,0.5919,0.6019,0.6025,0.1781,0.6062
7,0.7225,0.6538,0.6525,0.6656,0.6887,0.6975,0.6394,0.3281
