model,0,1,2,3,4,5,6,7
0,0.3237,0.6294,0.5231,0.5700,0.6681,0.6438,0.6731,0.4744
1,0.2294,0.1069,0.2694,0.3356,0.3494,0.3594,0.3994,0.2412
2,0.1662,0.2856,0.0525,0.2644,0.2769,0.2812,0.3775,0.1713
3,0.5550,0.6225,0.5819,0.2075,0.6337,0.6556,0.6775,0.5350
4,0.7612,0.8156,0.8112,0.8031,0.4669,0.7962,0.8162,0.7950
5,0.2862,0.4006,0.3269,0.3531,0.3469,0.0356,0.4637,0.2744
6,0.3281,0.4519,0.3812,0.4637,0.4581,0.4769,0.0875,0.3531
7,0.5094,0.5619,0.5456,0.6181,0.5419,0.5888,0.6094,0.1594
