model,0,1,2,3,4,5,6,7
0,0.0006,0.1431,0.0088,0.0831,0.0031,0.0156,0.0037,0.0019
1,0.3625,0.0000,0.3719,0.4750,0.3037,0.3856,0.3325,0.3356
2,0.0088,0.1681,0.0006,0.1000,0.0031,0.0206,0.0050,0.0019
3,0.2644,0.4375,0.2712,0.0000,0.1837,0.2981,0.1956,0.2131
4,0.0056,0.1581,0.0069,0.0806,0.0000,0.0131,0.0025,0.0019
5,0.0181,0.1644,0.0194,0.1281,0.0062,0.0000,0.0069,0.0075
6,0.0062,0.1719,0.0075,0.0862,0.0031,0.0131,0.0006,0.0019
7,0.0088,0.1962,0.0112,0.1225,0.0031,0.0200,0.0044,0.0000
