model,0,1,2,3,4,5,6,7
0,0.0219,0.7594,0.8287,0.8062,0.6463,0.8094,0.7706,0.7138
1,0.6137,0.0000,0.7975,0.7912,0.6950,0.8112,0.7969,0.6737
2,0.5981,0.7250,0.0000,0.7594,0.6569,0.8119,0.7600,0.6569
3,0.6031,0.7969,0.7806,0.0000,0.6750,0.7912,0.7925,0.6494
4,0.6212,0.7862,0.7962,0.7875,0.0000,0.8125,0.7856,0.6456
5,0.6362,0.7525,0.8050,0.7806,0.6912,0.0000,0.7881,0.6681
6,0.6181,0.7788,0.7881,0.8050,0.6737,0.7962,0.0006,0.6775
7,0.6025,0.7069,0.7981,0.8119,0.6631,0.8112,0.7600,0.0000
