model,0,1,2,3,4,5,6,7
0,0.0250,0.8631,0.8756,0.8531,0.8500,0.8644,0.8919,0.8831
1,0.8700,0.0213,0.8712,0.8612,0.8544,0.8612,0.8750,0.8769
2,0.8469,0.8494,0.0225,0.8719,0.8338,0.8894,0.8644,0.8569
3,0.8206,0.8487,0.8925,0.0312,0.8350,0.8537,0.8687,0.8531
4,0.8537,0.8338,0.8381,0.8462,0.0281,0.8737,0.8144,0.8562
5,0.8531,0.8187,0.8856,0.8519,0.8631,0.0475,0.8656,0.8725
6,0.8606,0.8669,0.8581,0.8600,0.8325,0.8775,0.0119,0.8862
7,0.8725,0.8606,0.8819,0.8556,0.8369,0.8375,0.8837,0.0262
