model,0,1,2,3,4,5,6,7
0,0.1037,0.8762,0.8525,0.8612,0.8869,0.8937,0.8675,0.8650
1,0.9100,0.0600,0.9031,0.9344,0.8725,0.8625,0.8894,0.8750
2,0.8931,0.9256,0.1312,0.7894,0.8662,0.8356,0.8400,0.8075
3,0.8269,0.9031,0.7881,0.0656,0.8056,0.8619,0.7875,0.8700
4,0.8581,0.8731,0.8694,0.8594,0.0619,0.8900,0.9156,0.9131
5,0.9187,0.8725,0.8637,0.8644,0.8769,0.0619,0.8794,0.8775
6,0.8619,0.8775,0.8569,0.8131,0.9094,0.8650,0.0837,0.8431
7,0.8181,0.8731,0.8575,0.8281,0.8675,0.9206,0.8912,0.1369
