model,0,1,2,3,4,5,6,7
0,0.1962,0.4894,0.4869,0.5537,0.4456,0.5169,0.5312,0.4700
1,0.5506,0.2806,0.4912,0.5450,0.4537,0.5188,0.5244,0.4669
2,0.4806,0.4444,0.2181,0.5094,0.3769,0.4762,0.4837,0.4094
3,0.6187,0.5612,0.5700,0.3469,0.5362,0.6200,0.6031,0.5525
4,0.4644,0.4131,0.3981,0.4731,0.1969,0.4256,0.4281,0.3769
5,0.5781,0.5225,0.5431,0.6200,0.5087,0.2994,0.5369,0.5069
6,0.5594,0.5437,0.5200,0.5906,0.4725,0.5319,0.2687,0.5269
7,0.4812,0.4350,0.4300,0.4819,0.3819,0.4437,0.4656,0.2225
