model,0,1,2,3,4,5,6,7
0,0.0606,0.4312,0.3231,0.2725,0.3806,0.2469,0.3388,0.3900
1,0.3806,0.0231,0.3756,0.3431,0.4506,0.3281,0.3931,0.4694
2,0.2750,0.4206,0.0119,0.1937,0.3625,0.1987,0.2675,0.3631
3,0.2494,0.4112,0.2294,0.0081,0.3719,0.1787,0.2656,0.3531
4,0.3531,0.4894,0.3587,0.3162,0.0556,0.2969,0.3787,0.4456
5,0.1944,0.3150,0.1675,0.1281,0.2550,0.0156,0.1931,0.2381
6,0.3081,0.4412,0.2869,0.2325,0.3919,0.2437,0.0181,0.3962
7,0.3075,0.4231,0.2912,0.2512,0.3762,0.2412,0.3125,0.0812
