model,0,1,2,3,4,5,6,7
0,0.0000,0.0025,0.0037,0.0075,0.0331,0.0019,0.0012,0.0056
1,0.0006,0.0006,0.0025,0.0062,0.0356,0.0031,0.0006,0.0050
2,0.0025,0.0031,0.0012,0.0088,0.0381,0.0044,0.0025,0.0069
3,0.0175,0.0162,0.0169,0.0037,0.0906,0.0187,0.0100,0.0287
4,0.0600,0.0600,0.0600,0.0881,0.0025,0.0619,0.0450,0.0744
5,0.0006,0.0012,0.0037,0.0056,0.0325,0.0000,0.0000,0.0050
6,0.0019,0.0019,0.0031,0.0075,0.0319,0.0037,0.0019,0.0050
7,0.0044,0.0044,0.0062,0.0125,0.0481,0.0062,0.0037,0.0044
