model,0,1,2,3,4,5,6,7
0,0.0475,0.4594,0.4237,0.5138,0.3612,0.5456,0.4950,0.4944
1,0.5994,0.3300,0.5756,0.6087,0.5337,0.6269,0.6106,0.6044
2,0.5281,0.5050,0.1950,0.5500,0.4225,0.5788,0.5475,0.5238
3,0.6350,0.6006,0.6000,0.3225,0.5694,0.6719,0.6312,0.6387
4,0.4294,0.4206,0.3987,0.4575,0.2662,0.4850,0.4137,0.4394
5,0.6687,0.6400,0.6488,0.6937,0.6144,0.3106,0.6312,0.6494
6,0.6262,0.6250,0.5975,0.6375,0.5425,0.6200,0.3306,0.6400
7,0.5656,0.5637,0.5331,0.5600,0.4756,0.5806,0.5750,0.1406
