model,0,1,2,3,4,5,6,7
0,0.0356,0.5519,0.5000,0.5819,0.5631,0.6606,0.5987,0.6856
1,0.6844,0.0125,0.7700,0.6387,0.4587,0.5525,0.6000,0.7412
2,0.5500,0.7619,0.0269,0.6456,0.6237,0.6237,0.6987,0.5806
3,0.5913,0.5888,0.5475,0.0300,0.6769,0.6087,0.6994,0.6994
4,0.5888,0.7262,0.6637,0.5106,0.0169,0.6337,0.6700,0.5612
5,0.5650,0.5500,0.6856,0.7312,0.6994,0.0150,0.7287,0.6062
6,0.6006,0.6119,0.6069,0.6869,0.5913,0.5694,0.0175,0.6112
7,0.7562,0.6237,0.6369,0.7088,0.5175,0.5850,0.6000,0.0131
