model,0,1,2,3,4,5,6,7
0,0.0000,0.7519,0.7450,0.7587,0.6862,0.7825,0.7531,0.7894
1,0.7644,0.0000,0.7631,0.7456,0.7081,0.7800,0.7444,0.7713
2,0.7312,0.7506,0.0006,0.8087,0.7050,0.7788,0.7369,0.7981
3,0.7069,0.7431,0.7519,0.0044,0.7106,0.7700,0.7525,0.8037
4,0.7569,0.7519,0.7669,0.7769,0.0006,0.7900,0.7537,0.7944
5,0.6950,0.7919,0.8119,0.7763,0.7287,0.0006,0.7319,0.8125
6,0.7106,0.7756,0.7669,0.8100,0.7019,0.7975,0.0006,0.7756
7,0.7194,0.7994,0.7637,0.7625,0.7250,0.7650,0.7894,0.0000
