model,0,1,2,3,4,5,6,7
0,0.2987,0.7188,0.7237,0.5219,0.6150,0.6787,0.4906,0.7094
1,0.5437,0.1594,0.5975,0.5250,0.5813,0.5788,0.5412,0.6687
2,0.8156,0.8350,0.4275,0.8237,0.8331,0.8331,0.8294,0.7569
3,0.6900,0.7481,0.7500,0.3519,0.6856,0.7300,0.6544,0.7500
4,0.6581,0.7169,0.7206,0.5419,0.3644,0.6831,0.5669,0.7063
5,0.4825,0.5838,0.5600,0.4431,0.5331,0.2312,0.4688,0.6475
6,0.6387,0.7544,0.7494,0.5669,0.6444,0.7188,0.2738,0.7244
7,0.8462,0.8512,0.8375,0.8487,0.8469,0.8413,0.8587,0.3644
