model,0,1,2,3,4,5,6,7
0,0.2444,0.5419,0.4262,0.5925,0.6375,0.5750,0.4775,0.4025
1,0.4200,0.1225,0.3569,0.5125,0.5487,0.4694,0.3431,0.3212
2,0.4750,0.4931,0.2056,0.5750,0.6275,0.5919,0.3569,0.3250
3,0.5556,0.5462,0.4800,0.1125,0.6144,0.5650,0.4981,0.4656
4,0.5819,0.5619,0.5419,0.6406,0.2731,0.5838,0.5213,0.5250
5,0.5306,0.5356,0.5150,0.5881,0.6300,0.1450,0.4725,0.4850
6,0.4094,0.4294,0.2906,0.5075,0.5700,0.4862,0.1256,0.2500
7,0.7350,0.7312,0.6700,0.7594,0.7731,0.7894,0.7063,0.3363
