model,0,1,2,3,4,5,6,7
0,0.3812,0.7306,0.7781,0.7475,0.8056,0.7688,0.7594,0.8094
1,0.6150,0.1406,0.8112,0.8287,0.7669,0.8181,0.7694,0.7462
2,0.6531,0.7425,0.1175,0.7756,0.8275,0.7919,0.7431,0.8150
3,0.6281,0.7337,0.7425,0.2800,0.8281,0.7631,0.7763,0.7850
4,0.6475,0.7113,0.8012,0.8169,0.3006,0.8062,0.7669,0.7831
5,0.6844,0.7175,0.7425,0.7619,0.7894,0.3025,0.8000,0.7713
6,0.6200,0.7312,0.7119,0.8044,0.8256,0.8187,0.3287,0.7969
7,0.5550,0.7163,0.7763,0.7612,0.8156,0.8044,0.7387,0.3450
