model,0,1,2,3,4,5,6,7
0,0.0112,0.6125,0.6575,0.6119,0.5569,0.5894,0.6463,0.5619
1,0.6112,0.0037,0.6375,0.6137,0.6287,0.5856,0.5925,0.5994
2,0.6037,0.5800,0.0106,0.6169,0.5362,0.5931,0.6631,0.5906
3,0.6337,0.6037,0.6031,0.0037,0.5569,0.6131,0.5619,0.5981
4,0.5925,0.6475,0.5969,0.6306,0.0081,0.6000,0.6131,0.5962
5,0.5981,0.6031,0.5794,0.6450,0.6019,0.0075,0.6256,0.5656
6,0.5981,0.5575,0.6144,0.5863,0.5544,0.5875,0.0012,0.6094
7,0.6075,0.6244,0.6331,0.6356,0.5562,0.5406,0.6100,0.0056
