model,0,1,2,3,4,5,6,7
0,0.0044,0.8225,0.8162,0.7637,0.7587,0.7281,0.7719,0.8150
1,0.6538,0.2006,0.7962,0.7294,0.8062,0.8006,0.8312,0.7619
2,0.6887,0.7950,0.1819,0.8069,0.8481,0.7937,0.8381,0.8237
3,0.7044,0.7775,0.8087,0.3869,0.8006,0.8206,0.7862,0.7906
4,0.6481,0.7606,0.8056,0.7500,0.2850,0.7844,0.7831,0.7394
5,0.6200,0.8225,0.8181,0.7537,0.8044,0.0350,0.8531,0.7987
6,0.6575,0.8150,0.8131,0.7856,0.8031,0.8106,0.1425,0.7631
7,0.6787,0.7894,0.8144,0.7756,0.8056,0.8250,0.7637,0.1475
