model,0,1,2,3,4,5,6,7
0,0.0000,0.0300,0.0156,0.0088,0.0356,0.1881,0.0756,0.0969
1,0.0069,0.0000,0.0044,0.0006,0.0062,0.1375,0.0394,0.0388
2,0.0137,0.0175,0.0006,0.0062,0.0137,0.1550,0.0381,0.0537
3,0.0031,0.0069,0.0025,0.0000,0.0056,0.1000,0.0244,0.0262
4,0.0125,0.0162,0.0094,0.0044,0.0000,0.1306,0.0369,0.0369
5,0.1950,0.2019,0.1887,0.1356,0.2131,0.0006,0.2562,0.2912
6,0.0500,0.0669,0.0344,0.0219,0.0612,0.2019,0.0000,0.1150
7,0.0931,0.1137,0.0881,0.0569,0.1106,0.2712,0.1594,0.0006
