model,0,1,2,3,4,5,6,7
0,0.0094,0.8056,0.8413,0.8375,0.8300,0.8381,0.8231,0.8206
1,0.8438,0.0181,0.8606,0.8250,0.8131,0.8206,0.8300,0.8600
2,0.8456,0.8388,0.0094,0.8300,0.8500,0.8350,0.8381,0.8094
3,0.8194,0.8094,0.8575,0.0213,0.8363,0.8237,0.8269,0.8537
4,0.8281,0.8206,0.8144,0.8050,0.0125,0.8338,0.8131,0.8394
5,0.8381,0.7844,0.8381,0.8131,0.8500,0.0219,0.8400,0.8487
6,0.8269,0.8169,0.8363,0.8162,0.8069,0.8431,0.0256,0.8456
7,0.8525,0.8375,0.8506,0.8194,0.8562,0.8438,0.8406,0.0081
