model,0,1,2,3,4,5,6,7
0,0.0019,0.7969,0.8131,0.7831,0.7106,0.8175,0.7475,0.7625
1,0.7175,0.0000,0.8156,0.8056,0.7244,0.7912,0.7431,0.7362
2,0.7244,0.7763,0.0000,0.7437,0.7225,0.8194,0.7250,0.7206
3,0.7100,0.7956,0.7531,0.0000,0.6806,0.8244,0.7912,0.7319
4,0.7163,0.7937,0.7875,0.7844,0.0012,0.8006,0.7512,0.7350
5,0.7269,0.7437,0.7981,0.8112,0.7681,0.0025,0.7419,0.7506
6,0.7387,0.7875,0.8069,0.7681,0.7562,0.7844,0.0006,0.7500
7,0.7394,0.7987,0.7925,0.7650,0.7206,0.8144,0.7763,0.0000
