model,0,1,2,3,4,5,6,7
0,0.0850,0.8556,0.8862,0.8375,0.8662,0.8700,0.8700,0.8175
1,0.8487,0.0906,0.8681,0.8431,0.8781,0.8494,0.8750,0.8656
2,0.8750,0.8231,0.0544,0.8306,0.8756,0.8687,0.8806,0.8444
3,0.8700,0.8494,0.8769,0.1088,0.8500,0.8594,0.8569,0.8612
4,0.8637,0.8644,0.8737,0.8338,0.0794,0.8100,0.8556,0.8400
5,0.8837,0.8462,0.8512,0.8600,0.8375,0.0819,0.8269,0.8637
6,0.8744,0.8162,0.8806,0.8612,0.8937,0.8262,0.0625,0.8675
7,0.8687,0.8706,0.8900,0.8819,0.8719,0.8769,0.8900,0.0925
