model,0,1,2,3,4,5,6,7
0,0.0019,0.7225,0.6538,0.6875,0.6819,0.4487,0.7069,0.5238
1,0.7256,0.0025,0.5694,0.5406,0.4325,0.6244,0.4675,0.6275
2,0.5881,0.5744,0.0031,0.3194,0.5938,0.4781,0.6719,0.6087
3,0.6569,0.5587,0.2687,0.0031,0.5281,0.3956,0.5694,0.4862
4,0.5581,0.4981,0.4625,0.5337,0.0119,0.6387,0.4100,0.4619
5,0.5150,0.7294,0.4338,0.5825,0.6044,0.0012,0.5631,0.4831
6,0.5775,0.4500,0.4731,0.5969,0.4656,0.5525,0.0031,0.4219
7,0.5156,0.6875,0.4631,0.5012,0.4419,0.3825,0.4406,0.0094
