model,0,1,2,3,4,5,6,7
0,0.0000,0.6450,0.6325,0.7225,0.6781,0.6237,0.6481,0.6906
1,0.5625,0.0006,0.6725,0.6125,0.6894,0.7169,0.6381,0.6406
2,0.6281,0.6162,0.0012,0.6300,0.6194,0.6681,0.6181,0.6300
3,0.6694,0.6419,0.6194,0.0000,0.6712,0.6275,0.5863,0.5969
4,0.6488,0.6244,0.6231,0.6031,0.0000,0.5550,0.6281,0.6225
5,0.6556,0.6700,0.6756,0.6356,0.6456,0.0000,0.6256,0.6625
6,0.6912,0.6756,0.5519,0.6400,0.6544,0.6525,0.0000,0.5906
7,0.6850,0.5775,0.7125,0.6225,0.5975,0.6312,0.6375,0.0006
