model,0,1,2,3,4,5,6,7
0,0.0056,0.5362,0.5381,0.6012,0.4963,0.5712,0.6000,0.5263
1,0.5881,0.0050,0.5281,0.5838,0.4787,0.5337,0.5681,0.4881
2,0.5381,0.4806,0.0088,0.5781,0.4212,0.5519,0.5506,0.4688
3,0.6694,0.6112,0.6175,0.0050,0.5875,0.6712,0.6675,0.6094
4,0.5400,0.4637,0.4512,0.5544,0.0069,0.4756,0.4994,0.4256
5,0.6325,0.5712,0.6194,0.6775,0.5637,0.0075,0.5831,0.5569
6,0.6494,0.6281,0.5944,0.6569,0.5662,0.6025,0.0081,0.6025
7,0.5112,0.4631,0.4487,0.5131,0.3750,0.4706,0.4887,0.0031
