model,0,1,2,3,4,5,6,7
0,0.0837,0.8219,0.9000,0.7694,0.8731,0.8481,0.8450,0.8450
1,0.8500,0.0800,0.8919,0.8250,0.8919,0.8675,0.8312,0.8675
2,0.9131,0.8781,0.0625,0.7506,0.8425,0.8275,0.8587,0.8050
3,0.7806,0.8619,0.7575,0.1119,0.7725,0.8694,0.8012,0.8438
4,0.8456,0.8531,0.8687,0.7825,0.0806,0.8194,0.7937,0.8231
5,0.8906,0.8425,0.8194,0.8931,0.7612,0.0825,0.7650,0.8750
6,0.8537,0.8837,0.8556,0.7869,0.8212,0.8056,0.1050,0.8187
7,0.8056,0.8831,0.8494,0.8331,0.8162,0.8831,0.8144,0.1100
