model,0,1,2,3,4,5,6,7
0,0.0006,0.8156,0.8331,0.7756,0.7287,0.8200,0.7662,0.8325
1,0.8325,0.0006,0.7894,0.7794,0.7044,0.7931,0.7950,0.8056
2,0.8094,0.7781,0.0000,0.8069,0.7144,0.8125,0.8006,0.8012
3,0.7869,0.7987,0.8219,0.0006,0.7250,0.8069,0.8100,0.7906
4,0.8194,0.8087,0.7856,0.7431,0.0006,0.8331,0.7650,0.8225
5,0.8200,0.7962,0.8081,0.7875,0.7194,0.0006,0.7869,0.8225
6,0.7763,0.8125,0.8187,0.8131,0.7000,0.7919,0.0000,0.8150
7,0.7894,0.7981,0.8056,0.7675,0.7369,0.8050,0.7800,0.0000
