model,0,1,2,3,4,5,6,7
0,0.0481,0.7781,0.6844,0.6662,0.7481,0.7269,0.7025,0.5581
1,0.7725,0.0256,0.7181,0.7050,0.7750,0.7912,0.7138,0.7937
2,0.6825,0.7106,0.0237,0.7400,0.6331,0.7075,0.6275,0.7675
3,0.7063,0.7631,0.5987,0.0262,0.7006,0.7012,0.6475,0.8156
4,0.8219,0.7750,0.5819,0.6712,0.0206,0.7812,0.6319,0.7138
5,0.8156,0.7231,0.7625,0.6031,0.7631,0.0388,0.6000,0.6806
6,0.6488,0.7094,0.6794,0.6300,0.6062,0.6513,0.0369,0.6538
7,0.6669,0.8156,0.7656,0.7612,0.7362,0.6337,0.6494,0.0137
