model,0,1,2,3,4,5,6,7
0,0.1137,0.6619,0.6006,0.5544,0.6244,0.5931,0.5225,0.5531
1,0.5200,0.0000,0.6687,0.5094,0.6650,0.5381,0.6556,0.5306
2,0.5081,0.5537,0.0000,0.6369,0.6819,0.6019,0.6000,0.5394
3,0.5012,0.6062,0.5813,0.0006,0.6000,0.5806,0.5650,0.5537
4,0.5081,0.6675,0.5794,0.6100,0.0000,0.6275,0.6087,0.5150
5,0.4988,0.5469,0.5788,0.6544,0.5687,0.0000,0.6556,0.5231
6,0.5106,0.6269,0.5587,0.6069,0.6775,0.6306,0.0000,0.4963
7,0.5225,0.6212,0.6169,0.5712,0.5975,0.5681,0.5525,0.0000
