model,0,1,2,3,4,5,6,7
0,0.1681,0.9019,0.8737,0.8719,0.8875,0.8825,0.8806,0.8787
1,0.8775,0.0725,0.8956,0.8806,0.8450,0.8413,0.8512,0.8394
2,0.8481,0.8575,0.0819,0.8037,0.8825,0.8531,0.8906,0.7925
3,0.8194,0.9344,0.8150,0.0631,0.8469,0.8700,0.8787,0.8562
4,0.8769,0.8425,0.8156,0.8444,0.1581,0.8906,0.8744,0.8988
5,0.9019,0.8744,0.8325,0.8694,0.8925,0.1462,0.8844,0.8000
6,0.8712,0.8937,0.8350,0.8150,0.8837,0.8325,0.0944,0.8019
7,0.8662,0.8769,0.8544,0.8825,0.8912,0.8363,0.8988,0.0844
