model,0,1,2,3,4,5,6,7
0,0.0000,0.2375,0.0712,0.0269,0.0512,0.0494,0.1025,0.2112
1,0.3925,0.0019,0.4156,0.3400,0.4038,0.3587,0.4437,0.4794
2,0.0819,0.2581,0.0037,0.0275,0.0456,0.0463,0.0962,0.1850
3,0.0106,0.1219,0.0075,0.0006,0.0031,0.0019,0.0213,0.0844
4,0.0306,0.1706,0.0194,0.0050,0.0012,0.0075,0.0406,0.0919
5,0.0106,0.1125,0.0062,0.0012,0.0025,0.0006,0.0231,0.0656
6,0.1031,0.3100,0.1019,0.0456,0.0731,0.0712,0.0031,0.2369
7,0.4125,0.4794,0.3325,0.2981,0.3406,0.3475,0.3719,0.0012
