model,0,1,2,3,4,5,6,7
0,0.0294,0.1956,0.2956,0.0812,0.3094,0.3481,0.2231,0.4581
1,0.4187,0.3575,0.4744,0.3769,0.4675,0.4631,0.4237,0.5325
2,0.1987,0.2031,0.0744,0.0875,0.2975,0.3181,0.2206,0.4350
3,0.2331,0.2325,0.2994,0.0756,0.3269,0.3700,0.2325,0.4937
4,0.1894,0.2144,0.2800,0.1169,0.1637,0.3475,0.2131,0.4575
5,0.2937,0.2975,0.3281,0.2025,0.3837,0.1681,0.3100,0.4769
6,0.1894,0.1694,0.2412,0.0637,0.2669,0.2987,0.0850,0.4131
7,0.3169,0.3094,0.3800,0.1775,0.4175,0.4219,0.3425,0.2087
