model,0,1,2,3,4,5,6,7
0,0.3294,0.8150,0.7738,0.7969,0.8319,0.7944,0.7519,0.7950
1,0.8425,0.3494,0.7637,0.8237,0.8000,0.7219,0.7950,0.7750
2,0.7744,0.7506,0.2694,0.8025,0.8081,0.7875,0.7519,0.7825
3,0.8050,0.7719,0.8081,0.2262,0.7800,0.8069,0.7319,0.8250
4,0.7950,0.8025,0.7875,0.7713,0.3694,0.7494,0.8162,0.8012
5,0.7812,0.8025,0.7631,0.8012,0.8000,0.1056,0.8000,0.8062
6,0.8162,0.8206,0.7662,0.7569,0.8025,0.8087,0.2875,0.8356
7,0.7937,0.8187,0.8031,0.7919,0.8056,0.7544,0.7875,0.2419
