model,0,1,2,3,4,5,6,7
0,0.1088,0.4762,0.4200,0.5531,0.5044,0.5956,0.5938,0.5050
1,0.8231,0.3675,0.5169,0.7763,0.7344,0.8394,0.7937,0.7269
2,0.8344,0.7044,0.3881,0.8150,0.7788,0.8487,0.8219,0.7681
3,0.4487,0.2612,0.2369,0.1519,0.3156,0.4612,0.4212,0.2819
4,0.8406,0.6875,0.5850,0.7875,0.4300,0.8681,0.8056,0.7412
5,0.5200,0.3562,0.3269,0.4519,0.4219,0.1625,0.5094,0.3631
6,0.5169,0.3262,0.2969,0.4062,0.3537,0.5281,0.2394,0.3469
7,0.8388,0.7794,0.7812,0.8475,0.8275,0.8256,0.8544,0.4387
