model,0,1,2,3,4,5,6,7
0,0.3937,0.6206,0.5712,0.5987,0.6075,0.5906,0.5556,0.5944
1,0.5344,0.0219,0.3519,0.3719,0.4150,0.3500,0.3300,0.5406
2,0.5031,0.3825,0.0175,0.3363,0.3725,0.2956,0.2594,0.5169
3,0.5362,0.3794,0.3094,0.0463,0.3725,0.3262,0.3006,0.4994
4,0.5206,0.3775,0.3037,0.3312,0.0381,0.3012,0.2769,0.4950
5,0.4294,0.3237,0.2569,0.2794,0.2994,0.1231,0.2344,0.4456
6,0.4975,0.3944,0.2881,0.3394,0.3719,0.2900,0.0137,0.4981
7,0.6937,0.7125,0.6538,0.6831,0.6869,0.6956,0.6594,0.4537
