model,0,1,2,3,4,5,6,7
0,0.0000,0.8044,0.8187,0.7956,0.8612,0.8194,0.8044,0.8206
1,0.7806,0.0006,0.8137,0.8306,0.8606,0.7881,0.7919,0.7937
2,0.7706,0.8338,0.0000,0.7431,0.8125,0.7919,0.7688,0.8194
3,0.8194,0.8256,0.8225,0.0000,0.8112,0.8100,0.8356,0.8187
4,0.8112,0.8181,0.7700,0.7788,0.0075,0.7887,0.8125,0.8112
5,0.7875,0.7944,0.8019,0.7831,0.8394,0.0287,0.8388,0.8425
6,0.7906,0.8512,0.8250,0.7775,0.8669,0.8500,0.0000,0.7994
7,0.7825,0.8500,0.7862,0.8194,0.8469,0.8106,0.8019,0.0000
