model,0,1,2,3,4,5,6,7
0,0.0081,0.8744,0.8806,0.8712,0.8662,0.8725,0.8681,0.8394
1,0.8413,0.0006,0.8631,0.8675,0.8737,0.8531,0.8556,0.8700
2,0.8737,0.8712,0.0025,0.8694,0.8675,0.8731,0.8512,0.8606
3,0.8662,0.8781,0.8769,0.0012,0.8662,0.8725,0.8725,0.8637
4,0.8425,0.8731,0.8756,0.8631,0.0169,0.8800,0.8181,0.8656
5,0.8581,0.8469,0.8806,0.8675,0.8662,0.0031,0.8781,0.8262
6,0.8600,0.8806,0.8850,0.8900,0.8544,0.8850,0.0050,0.8581
7,0.8481,0.8906,0.8975,0.8506,0.8500,0.8500,0.8494,0.0088
