model,0,1,2,3,4,5,6,7
0,0.0356,0.6500,0.6531,0.6656,0.6887,0.6950,0.6669,0.6950
1,0.6981,0.0125,0.7206,0.6837,0.6275,0.6525,0.6587,0.7119
2,0.6538,0.7475,0.0269,0.6687,0.6831,0.6800,0.7175,0.6481
3,0.6637,0.6506,0.6619,0.0300,0.6931,0.6681,0.7050,0.7106
4,0.6912,0.7012,0.6712,0.6225,0.0169,0.6944,0.7106,0.6531
5,0.6538,0.6406,0.6994,0.6981,0.7100,0.0150,0.7088,0.6725
6,0.6806,0.6969,0.6831,0.7031,0.6662,0.6725,0.0175,0.6850
7,0.6975,0.6550,0.7156,0.6850,0.6819,0.6513,0.6669,0.0131
