model,0,1,2,3,4,5,6,7
0,0.1437,0.8181,0.8462,0.8250,0.8656,0.8225,0.8356,0.8363
1,0.8287,0.0506,0.8450,0.8112,0.8537,0.7956,0.8194,0.8469
2,0.8331,0.8406,0.0956,0.8069,0.8637,0.8219,0.8300,0.8475
3,0.8425,0.8044,0.7713,0.0575,0.8206,0.8044,0.8394,0.8212
4,0.8394,0.7900,0.8406,0.8100,0.0856,0.8031,0.8312,0.8487
5,0.8375,0.7844,0.8162,0.8438,0.8150,0.0544,0.8675,0.8594
6,0.8394,0.7775,0.8225,0.8744,0.8787,0.8219,0.0912,0.8356
7,0.8312,0.8413,0.8462,0.8344,0.8531,0.8256,0.8356,0.0763
