model,0,1,2,3,4,5,6,7
0,0.0375,0.8388,0.7994,0.7775,0.7844,0.8262,0.8544,0.7975
1,0.8094,0.0675,0.7725,0.7669,0.7812,0.8000,0.7844,0.7544
2,0.7981,0.7931,0.0712,0.7906,0.7050,0.8156,0.8525,0.7306
3,0.7056,0.7850,0.7962,0.0231,0.7437,0.7262,0.7525,0.7481
4,0.8506,0.8125,0.7412,0.7075,0.0706,0.8306,0.7094,0.6906
5,0.8106,0.7881,0.8531,0.7537,0.7594,0.0619,0.8112,0.7537
6,0.8475,0.7987,0.8687,0.8231,0.7587,0.8112,0.0394,0.8012
7,0.8419,0.8444,0.7962,0.7950,0.7469,0.8075,0.8794,0.0787
