model,0,1,2,3,4,5,6,7
0,0.1106,0.1481,0.3556,0.2275,0.2137,0.2431,0.1462,0.4988
1,0.2019,0.0887,0.2919,0.1769,0.1594,0.2125,0.1319,0.4994
2,0.5012,0.4175,0.3800,0.4737,0.3875,0.4862,0.4456,0.4994
3,0.2775,0.1700,0.3456,0.1581,0.2225,0.3050,0.1975,0.5000
4,0.4994,0.4663,0.5081,0.4806,0.4231,0.4919,0.4706,0.5000
5,0.3100,0.2775,0.4631,0.3025,0.3531,0.2312,0.2450,0.5000
6,0.3556,0.3281,0.4787,0.3444,0.3806,0.3844,0.2894,0.5000
7,0.8194,0.8156,0.8094,0.8025,0.7669,0.8156,0.7981,0.4994
