model,0,1,2,3,4,5,6,7
0,0.0150,0.8512,0.8750,0.8550,0.8844,0.8431,0.8581,0.8200
1,0.8619,0.0225,0.8413,0.8131,0.8719,0.8550,0.8331,0.8587
2,0.8531,0.8225,0.0237,0.8150,0.8650,0.8462,0.8400,0.8331
3,0.8687,0.8350,0.8744,0.0319,0.8481,0.8150,0.8594,0.8300
4,0.8775,0.8525,0.8325,0.8287,0.0181,0.8012,0.8075,0.8269
5,0.8600,0.8137,0.8644,0.7987,0.8656,0.0281,0.8344,0.8331
6,0.8556,0.8262,0.8356,0.8487,0.8662,0.8431,0.0144,0.8431
7,0.8400,0.8612,0.8769,0.7581,0.8687,0.8181,0.8419,0.0150
