model,0,1,2,3,4,5,6,7
0,0.0437,0.7731,0.7387,0.7644,0.7612,0.7512,0.7500,0.7600
1,0.7650,0.0469,0.5831,0.6362,0.6450,0.6500,0.6206,0.6469
2,0.7738,0.6463,0.0287,0.5850,0.6094,0.6144,0.5469,0.6187
3,0.6794,0.5056,0.3944,0.0269,0.4862,0.4781,0.4087,0.4612
4,0.7750,0.6500,0.5569,0.6187,0.0369,0.6319,0.5756,0.6344
5,0.7800,0.6806,0.6150,0.6594,0.6687,0.0525,0.6025,0.6675
6,0.7775,0.6862,0.5637,0.6244,0.6400,0.6312,0.0137,0.6513
7,0.7494,0.6431,0.5537,0.5975,0.6050,0.5938,0.5725,0.0131
