model,0,1,2,3,4,5,6,7
0,0.0112,0.6087,0.6694,0.6081,0.4338,0.6000,0.7069,0.5206
1,0.6756,0.0037,0.6781,0.5362,0.6881,0.5700,0.5219,0.5400
2,0.5619,0.5337,0.0106,0.5925,0.3794,0.5431,0.7287,0.5894
3,0.6556,0.6269,0.5788,0.0037,0.4444,0.6662,0.4281,0.5956
4,0.5794,0.7175,0.5750,0.6006,0.0081,0.6581,0.6037,0.5625
5,0.5881,0.5938,0.5506,0.7100,0.6075,0.0075,0.5919,0.4819
6,0.5706,0.4437,0.6981,0.5587,0.4756,0.5525,0.0012,0.5763
7,0.5825,0.6550,0.6637,0.6994,0.4406,0.4412,0.5881,0.0056
