model,0,1,2,3,4,5,6,7
0,0.1262,0.2075,0.1756,0.1706,0.2994,0.1769,0.2200,0.2419
1,0.2037,0.1163,0.1781,0.1950,0.3369,0.1950,0.2231,0.2444
2,0.1125,0.1037,0.0100,0.0625,0.1869,0.0581,0.1100,0.1156
3,0.0737,0.0725,0.0350,0.0025,0.2000,0.0437,0.0844,0.1112
4,0.4312,0.4281,0.3388,0.3413,0.2575,0.3469,0.4275,0.3419
5,0.1325,0.1269,0.0625,0.0781,0.2000,0.0006,0.1306,0.1331
6,0.2150,0.2100,0.1262,0.1419,0.3212,0.1394,0.1525,0.2194
7,0.2075,0.2037,0.1450,0.1750,0.2650,0.1562,0.2269,0.0150
