model,0,1,2,3,4,5,6,7
0,0.0000,0.0031,0.0012,0.0062,0.0031,0.0100,0.0031,0.0012
1,0.0069,0.0000,0.0031,0.0069,0.0069,0.0275,0.0069,0.0031
2,0.0006,0.0019,0.0000,0.0044,0.0025,0.0044,0.0006,0.0000
3,0.0006,0.0019,0.0000,0.0006,0.0019,0.0050,0.0025,0.0006
4,0.0025,0.0050,0.0012,0.0056,0.0000,0.0187,0.0037,0.0006
5,0.0131,0.0150,0.0050,0.0094,0.0106,0.0000,0.0137,0.0037
6,0.0006,0.0031,0.0000,0.0050,0.0019,0.0069,0.0000,0.0006
7,0.0006,0.0019,0.0000,0.0031,0.0025,0.0044,0.0006,0.0000
