model,0,1,2,3,4,5,6,7
0,0.0306,0.8700,0.8194,0.8081,0.7719,0.8300,0.8312,0.8562
1,0.8844,0.0094,0.8475,0.8594,0.8700,0.8519,0.8662,0.8800
2,0.8512,0.8212,0.0088,0.8363,0.8212,0.8606,0.8675,0.8619
3,0.7862,0.8556,0.8106,0.0044,0.8406,0.8200,0.8587,0.8512
4,0.8419,0.8719,0.8906,0.8500,0.0312,0.8737,0.8031,0.8287
5,0.8431,0.8231,0.9112,0.8700,0.8119,0.0056,0.8988,0.8125
6,0.7894,0.8606,0.8575,0.8756,0.7694,0.8981,0.0019,0.8325
7,0.8388,0.8850,0.8544,0.8925,0.8350,0.8369,0.8800,0.0156
