model,0,1,2,3,4,5,6,7
0,0.2662,0.5925,0.7175,0.6281,0.5694,0.5900,0.6094,0.6637
1,0.5950,0.1456,0.6150,0.5850,0.6431,0.6294,0.6675,0.6669
2,0.6025,0.6231,0.1194,0.5469,0.6538,0.6394,0.6756,0.5838
3,0.6325,0.6262,0.5956,0.2500,0.5906,0.5362,0.5844,0.6075
4,0.6656,0.6262,0.5425,0.6312,0.2712,0.6162,0.6219,0.5737
5,0.6112,0.5656,0.6344,0.6956,0.6637,0.0494,0.5913,0.6337
6,0.6506,0.5975,0.6419,0.5956,0.6181,0.5619,0.1700,0.6550
7,0.6019,0.5869,0.5531,0.5731,0.6481,0.6044,0.6569,0.1575
