model,0,1,2,3,4,5,6,7
0,0.0069,0.1581,0.2250,0.1437,0.1950,0.1606,0.1544,0.2050
1,0.0644,0.0000,0.0100,0.0000,0.0062,0.0012,0.0012,0.0056
2,0.1300,0.0187,0.0100,0.0150,0.0325,0.0200,0.0169,0.0275
3,0.0487,0.0000,0.0056,0.0000,0.0012,0.0000,0.0000,0.0019
4,0.0656,0.0012,0.0106,0.0006,0.0025,0.0012,0.0019,0.0056
5,0.0550,0.0006,0.0081,0.0006,0.0044,0.0006,0.0006,0.0025
6,0.0537,0.0012,0.0094,0.0012,0.0056,0.0025,0.0019,0.0050
7,0.0981,0.0119,0.0237,0.0069,0.0206,0.0081,0.0119,0.0088
