model,0,1,2,3,4,5,6,7
0,0.1088,0.5169,0.4500,0.6587,0.3837,0.6575,0.4331,0.6463
1,0.7144,0.2769,0.6206,0.7925,0.5819,0.8000,0.5569,0.7706
2,0.5188,0.3800,0.1894,0.6600,0.2025,0.6862,0.2381,0.6687
3,0.7756,0.7950,0.7587,0.4387,0.7394,0.7962,0.7731,0.8006
4,0.7537,0.6294,0.5525,0.8062,0.3519,0.8119,0.5019,0.7919
5,0.5319,0.4706,0.3906,0.6281,0.2987,0.1125,0.3644,0.6150
6,0.3775,0.2512,0.1144,0.5506,0.0531,0.5925,0.0419,0.5744
7,0.5781,0.5225,0.4750,0.6431,0.3950,0.6656,0.4481,0.0725
