model,0,1,2,3,4,5,6,7
0,0.0044,0.3063,0.4494,0.4200,0.5306,0.5600,0.5156,0.4444
1,0.3506,0.0025,0.3806,0.3713,0.4862,0.5213,0.4925,0.3675
2,0.4637,0.3594,0.0069,0.4700,0.5600,0.5931,0.5531,0.4856
3,0.4806,0.3500,0.4775,0.0037,0.5462,0.5919,0.5319,0.4831
4,0.5894,0.5163,0.5756,0.5788,0.0037,0.6550,0.6325,0.5931
5,0.6287,0.5625,0.6637,0.6594,0.6975,0.0044,0.6675,0.6400
6,0.5831,0.5356,0.5894,0.5763,0.6587,0.6525,0.0019,0.5863
7,0.5156,0.4013,0.5213,0.5112,0.6019,0.6019,0.5769,0.0012
