model,0,1,2,3,4,5,6,7
0,0.4200,0.6506,0.7812,0.6862,0.7350,0.7625,0.7844,0.8200
1,0.7931,0.4231,0.8006,0.7312,0.7431,0.8137,0.7662,0.8312
2,0.8037,0.6600,0.2550,0.7100,0.7887,0.7844,0.7475,0.8169
3,0.8062,0.6750,0.7738,0.4394,0.7150,0.7431,0.7769,0.8394
4,0.8281,0.6550,0.7169,0.7100,0.1062,0.8506,0.7631,0.8194
5,0.7925,0.7044,0.7356,0.7200,0.7763,0.2969,0.7912,0.8294
6,0.8069,0.6619,0.7769,0.6812,0.7769,0.8212,0.2406,0.7937
7,0.8069,0.6825,0.7756,0.6906,0.7394,0.7931,0.7744,0.1212
