model,0,1,2,3,4,5,6,7
0,0.3312,0.6119,0.6650,0.6625,0.6425,0.6525,0.6169,0.6425
1,0.6894,0.4381,0.6800,0.6794,0.6594,0.6706,0.6400,0.6619
2,0.5825,0.4650,0.2131,0.5431,0.4994,0.5362,0.4831,0.5081
3,0.7200,0.6306,0.6956,0.3487,0.6781,0.6956,0.6550,0.6787
4,0.6681,0.5763,0.6319,0.6400,0.3000,0.6369,0.6012,0.5975
5,0.6362,0.5362,0.6112,0.6256,0.5831,0.2175,0.5556,0.5856
6,0.7113,0.6575,0.6844,0.7006,0.6750,0.6700,0.4387,0.6800
7,0.6712,0.5950,0.6619,0.6712,0.6337,0.6581,0.6319,0.2375
