model,0,1,2,3,4,5,6,7
0,0.0900,0.2544,0.1956,0.3162,0.2437,0.2075,0.3181,0.3256
1,0.2344,0.0137,0.0469,0.2044,0.1006,0.0763,0.2350,0.2237
2,0.2013,0.1100,0.0362,0.1625,0.0844,0.0562,0.1550,0.1481
3,0.5025,0.4706,0.4269,0.3825,0.4856,0.4500,0.4731,0.4519
4,0.2188,0.1381,0.0469,0.1725,0.0550,0.0700,0.1812,0.1769
5,0.2706,0.1875,0.1119,0.2275,0.1719,0.0987,0.2281,0.2100
6,0.2300,0.1625,0.0625,0.2006,0.1231,0.1006,0.0419,0.2025
7,0.4988,0.4700,0.4338,0.4487,0.4669,0.4437,0.4794,0.3650
