model,0,1,2,3,4,5,6,7
0,0.0000,0.0019,0.0088,0.0319,0.0125,0.0050,0.0131,0.0162
1,0.0037,0.0000,0.0075,0.0312,0.0137,0.0044,0.0225,0.0150
2,0.0037,0.0006,0.0000,0.0281,0.0112,0.0044,0.0162,0.0125
3,0.0475,0.0287,0.0463,0.0000,0.0856,0.0450,0.0919,0.0894
4,0.0344,0.0200,0.0325,0.0825,0.0000,0.0356,0.0719,0.0775
5,0.0037,0.0019,0.0062,0.0287,0.0175,0.0000,0.0169,0.0156
6,0.0162,0.0131,0.0269,0.0662,0.0431,0.0225,0.0000,0.0531
7,0.0131,0.0062,0.0144,0.0475,0.0325,0.0100,0.0356,0.0006
