model,0,1,2,3,4,5,6,7
0,0.0431,0.0644,0.0694,0.0644,0.0662,0.1725,0.0925,0.0512
1,0.0494,0.0206,0.0419,0.0344,0.0312,0.1300,0.0537,0.0262
2,0.0900,0.0700,0.0637,0.0725,0.0763,0.1781,0.1013,0.0594
3,0.0575,0.0437,0.0537,0.0362,0.0463,0.1437,0.0675,0.0362
4,0.0575,0.0406,0.0519,0.0419,0.0319,0.1400,0.0650,0.0312
5,0.1444,0.1125,0.1375,0.1312,0.1144,0.0406,0.1456,0.1106
6,0.1150,0.0875,0.1025,0.0962,0.0919,0.1819,0.0763,0.0812
7,0.0519,0.0362,0.0456,0.0356,0.0325,0.1262,0.0600,0.0194
