model,0,1,2,3,4,5,6,7
0,0.1200,0.8820,0.9065,0.8870,0.8740,0.8860,0.8915,0.8790
1,0.8745,0.0930,0.8790,0.8755,0.8765,0.8765,0.8745,0.8930
2,0.8635,0.8580,0.1855,0.8760,0.8465,0.8720,0.8605,0.8760
3,0.8785,0.8790,0.8965,0.1945,0.8775,0.8760,0.8905,0.8690
4,0.8845,0.8875,0.8925,0.8980,0.1740,0.8845,0.8840,0.8970
5,0.8785,0.8900,0.8965,0.8750,0.8675,0.1665,0.8800,0.9020
6,0.8985,0.8930,0.9150,0.9075,0.8900,0.8835,0.0915,0.9030
7,0.8580,0.8785,0.8970,0.8650,0.8725,0.8850,0.8810,0.0920
