model,0,1,2,3,4,5,6,7
0,0.0000,0.0515,0.0070,0.0500,0.0160,0.0300,0.0475,0.0140
1,0.0225,0.0005,0.0270,0.0775,0.0505,0.0560,0.0775,0.0430
2,0.0080,0.0470,0.0000,0.0585,0.0175,0.0350,0.0560,0.0150
3,0.0230,0.0730,0.0215,0.0000,0.0395,0.0530,0.0650,0.0305
4,0.0125,0.0795,0.0135,0.0745,0.0000,0.0580,0.0895,0.0265
5,0.0230,0.0865,0.0245,0.0860,0.0460,0.0000,0.0885,0.0380
6,0.0315,0.0955,0.0310,0.0865,0.0600,0.0630,0.0000,0.0395
7,0.0105,0.0730,0.0105,0.0560,0.0255,0.0430,0.0635,0.0000
