model,0,1,2,3,4,5,6,7
0,0.4225,0.8790,0.8450,0.8565,0.8425,0.8045,0.8485,0.8390
1,0.8495,0.3675,0.8595,0.8595,0.8650,0.8655,0.8645,0.8650
2,0.8120,0.8855,0.4125,0.8360,0.8385,0.8270,0.8365,0.8340
3,0.8355,0.8785,0.8470,0.4145,0.8490,0.8515,0.8635,0.8335
4,0.8285,0.8845,0.8615,0.8570,0.4895,0.8615,0.8825,0.8440
5,0.7915,0.8505,0.8270,0.8495,0.8250,0.3905,0.8515,0.8130
6,0.8215,0.8720,0.8410,0.8460,0.8465,0.8370,0.3740,0.8340
7,0.8170,0.8735,0.8425,0.8330,0.8060,0.8240,0.8515,0.3945
