model,0,1,2,3,4,5,6,7
0,0.0175,0.0290,0.0855,0.0785,0.0530,0.0300,0.0240,0.0555
1,0.0610,0.0060,0.0680,0.0620,0.0385,0.0185,0.0180,0.0380
2,0.0545,0.0180,0.0085,0.0630,0.0485,0.0295,0.0235,0.0365
3,0.0680,0.0270,0.0860,0.0090,0.0450,0.0250,0.0220,0.0435
4,0.0750,0.0260,0.0930,0.0735,0.0070,0.0235,0.0260,0.0500
5,0.0715,0.0205,0.0870,0.0705,0.0445,0.0085,0.0215,0.0495
6,0.0600,0.0195,0.0740,0.0590,0.0400,0.0165,0.0060,0.0395
7,0.0530,0.0200,0.0585,0.0570,0.0435,0.0255,0.0230,0.0050
