model,0,1,2,3,4,5,6,7
0,0.0005,0.0180,0.0035,0.0190,0.0055,0.0190,0.0125,0.0045
1,0.0130,0.0010,0.0040,0.0215,0.0100,0.0165,0.0130,0.0025
2,0.0130,0.0280,0.0000,0.0170,0.0050,0.0270,0.0105,0.0020
3,0.0170,0.0225,0.0030,0.0005,0.0060,0.0200,0.0155,0.0035
4,0.0155,0.0300,0.0030,0.0185,0.0000,0.0255,0.0130,0.0030
5,0.0105,0.0140,0.0020,0.0180,0.0070,0.0005,0.0100,0.0030
6,0.0065,0.0155,0.0015,0.0145,0.0045,0.0155,0.0000,0.0015
7,0.0060,0.0140,0.0010,0.0155,0.0045,0.0125,0.0125,0.0000
