model,0,1,2,3,4,5,6,7
0,0.0000,0.6515,0.8150,0.7490,0.8595,0.7385,0.7450,0.8205
1,0.6420,0.0000,0.8080,0.7340,0.7190,0.6895,0.8325,0.7585
2,0.8220,0.8055,0.0000,0.7555,0.7995,0.6485,0.7650,0.7445
3,0.7525,0.7530,0.7760,0.0000,0.8265,0.6625,0.8145,0.7680
4,0.8025,0.7065,0.7935,0.8130,0.0000,0.6885,0.8145,0.8005
5,0.7520,0.7530,0.7405,0.6290,0.7435,0.0000,0.7100,0.7890
6,0.7245,0.8220,0.6995,0.8365,0.7985,0.7545,0.0000,0.6955
7,0.8370,0.7875,0.7615,0.8095,0.7865,0.8315,0.7440,0.0000
