model,0,1,2,3,4,5,6,7
0,0.0020,0.5410,0.6445,0.6930,0.6885,0.7090,0.6320,0.6630
1,0.7330,0.0365,0.6035,0.6455,0.6435,0.6895,0.6775,0.5975
2,0.7020,0.5280,0.0075,0.7045,0.6890,0.6715,0.6100,0.5820
3,0.7215,0.5305,0.6585,0.0045,0.6330,0.6500,0.6575,0.5305
4,0.6940,0.5235,0.6975,0.6800,0.0030,0.6700,0.6455,0.5825
5,0.7220,0.5415,0.6910,0.6285,0.7200,0.0050,0.6910,0.6190
6,0.6870,0.5360,0.6420,0.6680,0.6920,0.7405,0.0045,0.6305
7,0.7080,0.5280,0.7025,0.6615,0.6995,0.7045,0.6935,0.0200
