model,0,1,2,3,4,5,6,7
0,0.0050,0.9315,0.9110,0.9210,0.8890,0.9070,0.8895,0.9360
1,0.8755,0.0060,0.8860,0.8710,0.8910,0.8930,0.8765,0.8875
2,0.8815,0.9200,0.0450,0.9160,0.8790,0.9060,0.9050,0.9160
3,0.8955,0.8910,0.8990,0.0595,0.8960,0.9065,0.9090,0.8950
4,0.9165,0.9395,0.9200,0.9355,0.0345,0.9425,0.9370,0.9320
5,0.8820,0.9180,0.8885,0.8960,0.8985,0.0220,0.8820,0.9075
6,0.8865,0.9285,0.9145,0.9160,0.9060,0.9235,0.0160,0.9250
7,0.8735,0.8955,0.8630,0.8785,0.8625,0.8725,0.8720,0.0015
