model,0,1,2,3,4,5,6,7
0,0.0000,0.7400,0.6930,0.6625,0.7525,0.7370,0.6925,0.7390
1,0.6290,0.0000,0.7010,0.5480,0.7595,0.6560,0.6155,0.6730
2,0.7560,0.8240,0.0000,0.7680,0.7815,0.8230,0.7315,0.7860
3,0.6905,0.7020,0.7355,0.0000,0.7450,0.6555,0.6655,0.7315
4,0.7360,0.7840,0.6915,0.6965,0.0000,0.7080,0.6910,0.7405
5,0.7920,0.7905,0.8230,0.7010,0.7895,0.0000,0.7245,0.7865
6,0.7560,0.7430,0.7205,0.6690,0.7725,0.7405,0.0000,0.7225
7,0.7275,0.7415,0.6955,0.7090,0.7765,0.7320,0.6635,0.0000
